Run,City,System,FailureTime
11,New York,Logistics,8
11,New York,Emergency Services,11
11,New York,Media,14
11,New York,Government Portals,24
11,Los Angeles,Power Grid AI,9
11,Los Angeles,Internet Backbone AI,11
11,Los Angeles,Data Centers,14
11,Los Angeles,Hospitals,11
11,Los Angeles,Finance,16
11,Los Angeles,Logistics,12
11,Los Angeles,Emergency Services,21
11,Los Angeles,Media,15
11,Los Angeles,Government Portals,21
11,Chicago,Power Grid AI,9
11,Chicago,Internet Backbone AI,13
11,Chicago,Data Centers,16
11,Chicago,Hospitals,17
11,Chicago,Finance,13
11,Chicago,Logistics,11
11,Chicago,Emergency Services,24
11,Chicago,Media,16
11,Chicago,Government Portals,23
11,Houston,Power Grid AI,2
11,Houston,Internet Backbone AI,12
11,Houston,Data Centers,14
11,Houston,Hospitals,7
11,Houston,Finance,14
11,Houston,Logistics,10
11,Houston,Emergency Services,22
11,Houston,Media,16
11,Houston,Government Portals,15
11,Phoenix,Power Grid AI,4
11,Phoenix,Internet Backbone AI,11
11,Phoenix,Data Centers,11
11,Phoenix,Hospitals,15
11,Phoenix,Finance,16
11,Phoenix,Logistics,13
11,Phoenix,Emergency Services,23
11,Phoenix,Media,14
11,Phoenix,Government Portals,14
11,Philadelphia,Power Grid AI,7
11,Philadelphia,Internet Backbone AI,10
11,Philadelphia,Data Centers,11
11,Philadelphia,Hospitals,17
11,Philadelphia,Finance,17
11,Philadelphia,Logistics,16
11,Philadelphia,Emergency Services,22
11,Philadelphia,Media,19
11,Philadelphia,Government Portals,14
11,San Antonio,Power Grid AI,5
11,San Antonio,Internet Backbone AI,8
11,San Antonio,Data Centers,10
11,San Antonio,Hospitals,14
11,San Antonio,Finance,11
11,San Antonio,Logistics,16
11,San Antonio,Emergency Services,23
11,San Antonio,Media,10
11,San Antonio,Government Portals,23
11,San Diego,Power Grid AI,10
11,San Diego,Internet Backbone AI,13
11,San Diego,Data Centers,17
11,San Diego,Hospitals,15
11,San Diego,Finance,16
11,San Diego,Logistics,15
11,San Diego,Emergency Services,17
11,San Diego,Media,15
11,San Diego,Government Portals,19
11,Dallas,Power Grid AI,9
11,Dallas,Internet Backbone AI,13
11,Dallas,Data Centers,12
11,Dallas,Hospitals,20
11,Dallas,Finance,15
11,Dallas,Logistics,15
11,Dallas,Emergency Services,34
11,Dallas,Media,16
11,Dallas,Government Portals,21
11,San Jose,Power Grid AI,7
11,San Jose,Internet Backbone AI,11
11,San Jose,Data Centers,13
11,San Jose,Hospitals,11
11,San Jose,Finance,14
11,San Jose,Logistics,12
11,San Jose,Emergency Services,23
11,San Jose,Media,14
11,San Jose,Government Portals,15
12,New York,Power Grid AI,6
12,New York,Internet Backbone AI,9
12,New York,Data Centers,13
12,New York,Hospitals,21
12,New York,Finance,12
12,New York,Logistics,13
12,New York,Emergency Services,25
12,New York,Media,15
12,New York,Government Portals,12
12,Los Angeles,Power Grid AI,2
12,Los Angeles,Internet Backbone AI,10
12,Los Angeles,Data Centers,14
12,Los Angeles,Hospitals,17
12,Los Angeles,Finance,13
12,Los Angeles,Logistics,8
12,Los Angeles,Emergency Services,19
12,Los Angeles,Media,15
12,Los Angeles,Government Portals,19
12,Chicago,Power Grid AI,5
12,Chicago,Internet Backbone AI,8
12,Chicago,Data Centers,7
12,Chicago,Hospitals,19
12,Chicago,Finance,13
12,Chicago,Logistics,10
12,Chicago,Emergency Services,31
12,Chicago,Media,11
12,Chicago,Government Portals,11
12,Houston,Power Grid AI,4
12,Houston,Internet Backbone AI,11
12,Houston,Data Centers,7
12,Houston,Hospitals,8
12,Houston,Finance,11
12,Houston,Logistics,7
12,Houston,Emergency Services,17
12,Houston,Media,15
12,Houston,Government Portals,15
12,Phoenix,Power Grid AI,8
12,Phoenix,Internet Backbone AI,11
12,Phoenix,Data Centers,13
12,Phoenix,Hospitals,12
12,Phoenix,Finance,13
12,Phoenix,Logistics,15
12,Phoenix,Emergency Services,14
12,Phoenix,Media,15
12,Phoenix,Government Portals,14
12,Philadelphia,Power Grid AI,0
12,Philadelphia,Internet Backbone AI,10
12,Philadelphia,Data Centers,10
12,Philadelphia,Hospitals,8
12,Philadelphia,Finance,13
12,Philadelphia,Logistics,15
12,Philadelphia,Emergency Services,19
12,Philadelphia,Media,21
12,Philadelphia,Government Portals,15
12,San Antonio,Power Grid AI,4
12,San Antonio,Internet Backbone AI,6
12,San Antonio,Data Centers,10
12,San Antonio,Hospitals,13
12,San Antonio,Finance,10
12,San Antonio,Logistics,12
12,San Antonio,Emergency Services,17
12,San Antonio,Media,8
12,San Antonio,Government Portals,11
12,San Diego,Power Grid AI,7
12,San Diego,Internet Backbone AI,12
12,San Diego,Data Centers,13
12,San Diego,Hospitals,12
12,San Diego,Finance,14
12,San Diego,Logistics,15
12,San Diego,Emergency Services,26
12,San Diego,Media,17
12,San Diego,Government Portals,18
12,Dallas,Power Grid AI,6
12,Dallas,Internet Backbone AI,9
12,Dallas,Data Centers,11
12,Dallas,Hospitals,15
12,Dallas,Finance,11
12,Dallas,Logistics,9
12,Dallas,Emergency Services,18
12,Dallas,Media,12
12,Dallas,Government Portals,11
12,San Jose,Power Grid AI,2
12,San Jose,Internet Backbone AI,8
12,San Jose,Data Centers,13
12,San Jose,Hospitals,12
12,San Jose,Finance,10
12,San Jose,Logistics,13
12,San Jose,Emergency Services,20
12,San Jose,Media,11
12,San Jose,Government Portals,12
13,New York,Power Grid AI,0
13,New York,Internet Backbone AI,8
13,New York,Data Centers,10
13,New York,Hospitals,9
13,New York,Finance,11
13,New York,Logistics,10
13,New York,Emergency Services,17
13,New York,Media,15
13,New York,Government Portals,22
13,Los Angeles,Power Grid AI,5
13,Los Angeles,Internet Backbone AI,9
13,Los Angeles,Data Centers,11
13,Los Angeles,Hospitals,13
13,Los Angeles,Finance,12
13,Los Angeles,Logistics,13
13,Los Angeles,Emergency Services,19
13,Los Angeles,Media,13
13,Los Angeles,Government Portals,21
13,Chicago,Power Grid AI,6
13,Chicago,Internet Backbone AI,10
13,Chicago,Data Centers,17
13,Chicago,Hospitals,20
13,Chicago,Finance,11
13,Chicago,Logistics,10
13,Chicago,Emergency Services,27
13,Chicago,Media,23
13,Chicago,Government Portals,25
13,Houston,Power Grid AI,4
13,Houston,Internet Backbone AI,6
13,Houston,Data Centers,10
13,Houston,Hospitals,16
13,Houston,Finance,11
13,Houston,Logistics,9
13,Houston,Emergency Services,25
13,Houston,Media,10
13,Houston,Government Portals,10
13,Phoenix,Power Grid AI,8
13,Phoenix,Internet Backbone AI,11
13,Phoenix,Data Centers,14
13,Phoenix,Hospitals,11
13,Phoenix,Finance,16
13,Phoenix,Logistics,15
13,Phoenix,Emergency Services,16
13,Phoenix,Media,18
13,Phoenix,Government Portals,23
13,Philadelphia,Power Grid AI,2
13,Philadelphia,Internet Backbone AI,11
13,Philadelphia,Data Centers,7
13,Philadelphia,Hospitals,17
13,Philadelphia,Finance,11
13,Philadelphia,Logistics,11
13,Philadelphia,Emergency Services,26
13,Philadelphia,Media,11
13,Philadelphia,Government Portals,15
13,San Antonio,Power Grid AI,5
13,San Antonio,Internet Backbone AI,8
13,San Antonio,Data Centers,15
13,San Antonio,Hospitals,8
13,San Antonio,Finance,11
13,San Antonio,Logistics,18
13,San Antonio,Emergency Services,19
13,San Antonio,Media,14
13,San Antonio,Government Portals,10
13,San Diego,Power Grid AI,5
13,San Diego,Internet Backbone AI,8
13,San Diego,Data Centers,7
13,San Diego,Hospitals,14
13,San Diego,Finance,14
13,San Diego,Logistics,19
13,San Diego,Emergency Services,27
13,San Diego,Media,10
13,San Diego,Government Portals,14
13,Dallas,Power Grid AI,3
13,Dallas,Internet Backbone AI,6
13,Dallas,Data Centers,14
13,Dallas,Hospitals,14
13,Dallas,Finance,8
13,Dallas,Logistics,11
13,Dallas,Emergency Services,29
13,Dallas,Media,12
13,Dallas,Government Portals,14
13,San Jose,Power Grid AI,8
13,San Jose,Internet Backbone AI,12
13,San Jose,Data Centers,14
13,San Jose,Hospitals,17
13,San Jose,Finance,14
13,San Jose,Logistics,14
13,San Jose,Emergency Services,32
13,San Jose,Media,17
13,San Jose,Government Portals,14
14,New York,Power Grid AI,4
14,New York,Internet Backbone AI,13
14,New York,Data Centers,12
14,New York,Hospitals,11
14,New York,Finance,14
14,New York,Logistics,13
14,New York,Emergency Services,15
14,New York,Media,19
14,New York,Government Portals,22
14,Los Angeles,Power Grid AI,8
14,Los Angeles,Internet Backbone AI,12
14,Los Angeles,Data Centers,21
14,Los Angeles,Hospitals,16
14,Los Angeles,Finance,15
14,Los Angeles,Logistics,17
14,Los Angeles,Emergency Services,19
14,Los Angeles,Media,17
14,Los Angeles,Government Portals,22
14,Chicago,Power Grid AI,5
14,Chicago,Internet Backbone AI,10
14,Chicago,Data Centers,13
14,Chicago,Hospitals,9
14,Chicago,Finance,14
14,Chicago,Logistics,18
14,Chicago,Emergency Services,22
14,Chicago,Media,17
14,Chicago,Government Portals,22
14,Houston,Power Grid AI,11
14,Houston,Internet Backbone AI,15
14,Houston,Data Centers,13
14,Houston,Hospitals,17
14,Houston,Finance,17
14,Houston,Logistics,22
14,Houston,Emergency Services,24
14,Houston,Media,16
14,Houston,Government Portals,18
14,Phoenix,Power Grid AI,7
14,Phoenix,Internet Backbone AI,13
14,Phoenix,Data Centers,10
14,Phoenix,Hospitals,16
14,Phoenix,Finance,12
14,Phoenix,Logistics,19
14,Phoenix,Emergency Services,29
14,Phoenix,Media,13
14,Phoenix,Government Portals,26
14,Philadelphia,Power Grid AI,11
14,Philadelphia,Internet Backbone AI,13
14,Philadelphia,Data Centers,19
14,Philadelphia,Hospitals,22
14,Philadelphia,Finance,14
14,Philadelphia,Logistics,22
14,Philadelphia,Emergency Services,30
14,Philadelphia,Media,21
14,Philadelphia,Government Portals,15
14,San Antonio,Power Grid AI,3
14,San Antonio,Internet Backbone AI,15
14,San Antonio,Data Centers,6
14,San Antonio,Hospitals,7
14,San Antonio,Finance,15
14,San Antonio,Logistics,11
14,San Antonio,Emergency Services,13
14,San Antonio,Media,17
14,San Antonio,Government Portals,19
14,San Diego,Power Grid AI,0
14,San Diego,Internet Backbone AI,7
14,San Diego,Data Centers,8
14,San Diego,Hospitals,8
14,San Diego,Finance,13
14,San Diego,Logistics,7
14,San Diego,Emergency Services,16
14,San Diego,Media,13
14,San Diego,Government Portals,10
14,Dallas,Power Grid AI,6
14,Dallas,Internet Backbone AI,10
14,Dallas,Data Centers,15
14,Dallas,Hospitals,19
14,Dallas,Finance,16
14,Dallas,Logistics,17
14,Dallas,Emergency Services,32
14,Dallas,Media,17
14,Dallas,Government Portals,14
14,San Jose,Power Grid AI,6
14,San Jose,Internet Backbone AI,15
14,San Jose,Data Centers,17
14,San Jose,Hospitals,16
14,San Jose,Finance,17
14,San Jose,Logistics,14
14,San Jose,Emergency Services,24
14,San Jose,Media,17
14,San Jose,Government Portals,17
15,New York,Power Grid AI,5
15,New York,Internet Backbone AI,7
15,New York,Data Centers,14
15,New York,Hospitals,12
15,New York,Finance,15
15,New York,Logistics,7
15,New York,Emergency Services,19
15,New York,Media,13
15,New York,Government Portals,14
15,Los Angeles,Power Grid AI,9
15,Los Angeles,Internet Backbone AI,10
15,Los Angeles,Data Centers,18
15,Los Angeles,Hospitals,19
15,Los Angeles,Finance,14
15,Los Angeles,Logistics,16
15,Los Angeles,Emergency Services,30
15,Los Angeles,Media,14
15,Los Angeles,Government Portals,14
15,Chicago,Power Grid AI,8
15,Chicago,Internet Backbone AI,11
15,Chicago,Data Centers,15
15,Chicago,Hospitals,14
15,Chicago,Finance,15
15,Chicago,Logistics,14
15,Chicago,Emergency Services,28
15,Chicago,Media,16
15,Chicago,Government Portals,13
15,Houston,Power Grid AI,12
15,Houston,Internet Backbone AI,12
15,Houston,Data Centers,17
15,Houston,Hospitals,22
15,Houston,Finance,14
15,Houston,Logistics,16
15,Houston,Emergency Services,34
15,Houston,Media,15
15,Houston,Government Portals,15
15,Phoenix,Power Grid AI,12
15,Phoenix,Internet Backbone AI,9
15,Phoenix,Data Centers,22
15,Phoenix,Hospitals,17
15,Phoenix,Finance,17
15,Phoenix,Logistics,15
15,Phoenix,Emergency Services,25
15,Phoenix,Media,12
15,Phoenix,Government Portals,16
15,Philadelphia,Power Grid AI,10
15,Philadelphia,Internet Backbone AI,11
15,Philadelphia,Data Centers,14
15,Philadelphia,Hospitals,12
15,Philadelphia,Finance,14
15,Philadelphia,Logistics,19
15,Philadelphia,Emergency Services,22
15,Philadelphia,Media,13
15,Philadelphia,Government Portals,13
15,San Antonio,Power Grid AI,10
15,San Antonio,Internet Backbone AI,9
15,San Antonio,Data Centers,18
15,San Antonio,Hospitals,22
15,San Antonio,Finance,11
15,San Antonio,Logistics,19
15,San Antonio,Emergency Services,37
15,San Antonio,Media,17
15,San Antonio,Government Portals,13
15,San Diego,Power Grid AI,3
15,San Diego,Internet Backbone AI,9
15,San Diego,Data Centers,6
15,San Diego,Hospitals,12
15,San Diego,Finance,15
15,San Diego,Logistics,11
15,San Diego,Emergency Services,23
15,San Diego,Media,16
15,San Diego,Government Portals,16
15,Dallas,Power Grid AI,10
15,Dallas,Internet Backbone AI,12
15,Dallas,Data Centers,14
15,Dallas,Hospitals,12
15,Dallas,Finance,15
15,Dallas,Logistics,19
15,Dallas,Emergency Services,27
15,Dallas,Media,16
15,Dallas,Government Portals,18
15,San Jose,Power Grid AI,0
15,San Jose,Internet Backbone AI,11
15,San Jose,Data Centers,2
15,San Jose,Hospitals,3
15,San Jose,Finance,12
15,San Jose,Logistics,11
15,San Jose,Emergency Services,15
15,San Jose,Media,12
15,San Jose,Government Portals,13
16,New York,Power Grid AI,3
16,New York,Internet Backbone AI,9
16,New York,Data Centers,12
16,New York,Hospitals,18
16,New York,Finance,12
16,New York,Logistics,6
16,New York,Emergency Services,24
16,New York,Media,11
16,New York,Government Portals,13
16,Los Angeles,Power Grid AI,7
16,Los Angeles,Internet Backbone AI,10
16,Los Angeles,Data Centers,15
16,Los Angeles,Hospitals,14
16,Los Angeles,Finance,11
16,Los Angeles,Logistics,12
16,Los Angeles,Emergency Services,20
16,Los Angeles,Media,17
16,Los Angeles,Government Portals,14
16,Chicago,Power Grid AI,3
16,Chicago,Internet Backbone AI,11
16,Chicago,Data Centers,13
16,Chicago,Hospitals,9
16,Chicago,Finance,13
16,Chicago,Logistics,5
16,Chicago,Emergency Services,20
16,Chicago,Media,14
16,Chicago,Government Portals,13
16,Houston,Power Grid AI,10
16,Houston,Internet Backbone AI,9
16,Houston,Data Centers,12
16,Houston,Hospitals,16
16,Houston,Finance,11
16,Houston,Logistics,14
16,Houston,Emergency Services,18
16,Houston,Media,12
16,Houston,Government Portals,20
16,Phoenix,Power Grid AI,5
16,Phoenix,Internet Backbone AI,9
16,Phoenix,Data Centers,11
16,Phoenix,Hospitals,9
16,Phoenix,Finance,11
16,Phoenix,Logistics,7
16,Phoenix,Emergency Services,16
16,Phoenix,Media,12
16,Phoenix,Government Portals,14
16,Philadelphia,Power Grid AI,3
16,Philadelphia,Internet Backbone AI,11
16,Philadelphia,Data Centers,7
16,Philadelphia,Hospitals,17
16,Philadelphia,Finance,11
16,Philadelphia,Logistics,12
16,Philadelphia,Emergency Services,25
16,Philadelphia,Media,10
16,Philadelphia,Government Portals,14
16,San Antonio,Power Grid AI,0
16,San Antonio,Internet Backbone AI,5
16,San Antonio,Data Centers,6
16,San Antonio,Hospitals,3
16,San Antonio,Finance,8
16,San Antonio,Logistics,9
16,San Antonio,Emergency Services,5
16,San Antonio,Media,7
16,San Antonio,Government Portals,10
16,San Diego,Power Grid AI,8
16,San Diego,Internet Backbone AI,7
16,San Diego,Data Centers,12
16,San Diego,Hospitals,10
16,San Diego,Finance,9
16,San Diego,Logistics,12
16,San Diego,Emergency Services,16
16,San Diego,Media,14
16,San Diego,Government Portals,16
16,Dallas,Power Grid AI,6
16,Dallas,Internet Backbone AI,11
16,Dallas,Data Centers,20
16,Dallas,Hospitals,13
16,Dallas,Finance,10
16,Dallas,Logistics,12
16,Dallas,Emergency Services,20
16,Dallas,Media,13
16,Dallas,Government Portals,21
16,San Jose,Power Grid AI,5
16,San Jose,Internet Backbone AI,9
16,San Jose,Data Centers,14
16,San Jose,Hospitals,10
16,San Jose,Finance,10
16,San Jose,Logistics,12
16,San Jose,Emergency Services,23
16,San Jose,Media,18
16,San Jose,Government Portals,11
17,New York,Power Grid AI,7
17,New York,Internet Backbone AI,8
17,New York,Data Centers,14
17,New York,Hospitals,18
17,New York,Finance,13
17,New York,Logistics,15
17,New York,Emergency Services,27
17,New York,Media,15
17,New York,Government Portals,13
17,Los Angeles,Power Grid AI,3
17,Los Angeles,Internet Backbone AI,7
17,Los Angeles,Data Centers,18
17,Los Angeles,Hospitals,9
17,Los Angeles,Finance,11
17,Los Angeles,Logistics,14
17,Los Angeles,Emergency Services,15
17,Los Angeles,Media,15
17,Los Angeles,Government Portals,15
17,Chicago,Power Grid AI,8
17,Chicago,Internet Backbone AI,8
17,Chicago,Data Centers,11
17,Chicago,Hospitals,18
17,Chicago,Finance,11
17,Chicago,Logistics,15
17,Chicago,Emergency Services,25
17,Chicago,Media,14
17,Chicago,Government Portals,15
17,Houston,Power Grid AI,6
17,Houston,Internet Backbone AI,4
17,Houston,Data Centers,6
17,Houston,Hospitals,18
17,Houston,Finance,6
17,Houston,Logistics,10
17,Houston,Emergency Services,24
17,Houston,Media,8
17,Houston,Government Portals,11
17,Phoenix,Power Grid AI,5
17,Phoenix,Internet Backbone AI,4
17,Phoenix,Data Centers,12
17,Phoenix,Hospitals,16
17,Phoenix,Finance,10
17,Phoenix,Logistics,9
17,Phoenix,Emergency Services,28
17,Phoenix,Media,16
17,Phoenix,Government Portals,11
17,Philadelphia,Power Grid AI,7
17,Philadelphia,Internet Backbone AI,5
17,Philadelphia,Data Centers,9
17,Philadelphia,Hospitals,12
17,Philadelphia,Finance,10
17,Philadelphia,Logistics,12
17,Philadelphia,Emergency Services,22
17,Philadelphia,Media,12
17,Philadelphia,Government Portals,14
17,San Antonio,Power Grid AI,0
17,San Antonio,Internet Backbone AI,2
17,San Antonio,Data Centers,4
17,San Antonio,Hospitals,2
17,San Antonio,Finance,8
17,San Antonio,Logistics,4
17,San Antonio,Emergency Services,9
17,San Antonio,Media,7
17,San Antonio,Government Portals,14
17,San Diego,Power Grid AI,5
17,San Diego,Internet Backbone AI,6
17,San Diego,Data Centers,10
17,San Diego,Hospitals,13
17,San Diego,Finance,11
17,San Diego,Logistics,12
17,San Diego,Emergency Services,18
17,San Diego,Media,10
17,San Diego,Government Portals,17
17,Dallas,Power Grid AI,7
17,Dallas,Internet Backbone AI,8
17,Dallas,Data Centers,17
17,Dallas,Hospitals,9
17,Dallas,Finance,12
17,Dallas,Logistics,9
17,Dallas,Emergency Services,11
17,Dallas,Media,17
17,Dallas,Government Portals,16
17,San Jose,Power Grid AI,7
17,San Jose,Internet Backbone AI,7
17,San Jose,Data Centers,9
17,San Jose,Hospitals,9
17,San Jose,Finance,9
17,San Jose,Logistics,9
17,San Jose,Emergency Services,13
17,San Jose,Media,13
17,San Jose,Government Portals,16
18,New York,Power Grid AI,6
18,New York,Internet Backbone AI,8
18,New York,Data Centers,18
18,New York,Hospitals,10
18,New York,Finance,11
18,New York,Logistics,20
18,New York,Emergency Services,20
18,New York,Media,11
18,New York,Government Portals,11
18,Los Angeles,Power Grid AI,10
18,Los Angeles,Internet Backbone AI,6
18,Los Angeles,Data Centers,15
18,Los Angeles,Hospitals,23
18,Los Angeles,Finance,11
18,Los Angeles,Logistics,12
18,Los Angeles,Emergency Services,28
18,Los Angeles,Media,12
18,Los Angeles,Government Portals,8
18,Chicago,Power Grid AI,8
18,Chicago,Internet Backbone AI,4
18,Chicago,Data Centers,13
18,Chicago,Hospitals,17
18,Chicago,Finance,14
18,Chicago,Logistics,22
18,Chicago,Emergency Services,28
18,Chicago,Media,9
18,Chicago,Government Portals,8
18,Houston,Power Grid AI,8
18,Houston,Internet Backbone AI,4
18,Houston,Data Centers,15
18,Houston,Hospitals,18
18,Houston,Finance,9
18,Houston,Logistics,13
18,Houston,Emergency Services,29
18,Houston,Media,8
18,Houston,Government Portals,17
18,Phoenix,Power Grid AI,6
18,Phoenix,Internet Backbone AI,10
18,Phoenix,Data Centers,17
18,Phoenix,Hospitals,20
18,Phoenix,Finance,13
18,Phoenix,Logistics,21
18,Phoenix,Emergency Services,23
18,Phoenix,Media,15
18,Phoenix,Government Portals,16
18,Philadelphia,Power Grid AI,14
18,Philadelphia,Internet Backbone AI,6
18,Philadelphia,Data Centers,11
18,Philadelphia,Hospitals,18
18,Philadelphia,Finance,9
18,Philadelphia,Logistics,16
18,Philadelphia,Emergency Services,33
18,Philadelphia,Media,11
18,Philadelphia,Government Portals,13
18,San Antonio,Power Grid AI,0
18,San Antonio,Internet Backbone AI,2
18,San Antonio,Data Centers,10
18,San Antonio,Hospitals,3
18,San Antonio,Finance,7
18,San Antonio,Logistics,13
18,San Antonio,Emergency Services,8
18,San Antonio,Media,13
18,San Antonio,Government Portals,17
18,San Diego,Power Grid AI,11
